Unnamed: 0,conversation_id,date,heure,jour,mois,username,name,tweet,language,mentions,urls,replies_count,retweets_count,likes_count,hashtags,cashtags,link,reply_to,nb_hash,nb_mentions,exclamation,interrogation,nb_car,nuance
39756,202013242858541056,2012-05-14 14:31:24,14:31:24,Monday,May,stephane_sta,Stéphane Saint-André,Candidature déposée ce matin. Le changement c est aussi ici et maintenant !,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/202013242858541056,[],0,0,True,True,75,Parti radical de gauche
39778,201222442788728833,2012-05-12 10:09:03,10:09:03,Saturday,May,stephane_sta,Stéphane Saint-André,La liste de mes 37 réunions publiques sur  http://t.co/ylFETo7W,fr,[],['http://www.saintandre2012.com'],0,1,0,[],[],https://twitter.com/stephane_sta/status/201222442788728833,[],0,0,False,True,63,Parti radical de gauche
39782,201189417803718657,2012-05-12 07:57:49,07:57:49,Saturday,May,stephane_sta,Stéphane Saint-André,A notre nouveau President,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/201189417803718657,[],0,0,False,True,25,Parti radical de gauche
39783,201189336077697024,2012-05-12 07:57:30,07:57:30,Saturday,May,stephane_sta,Stéphane Saint-André,Déjà une semaine de réunions publiques et de porte a porte pour les legislatives. Les français veulent le changement et offrir une majorité,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/201189336077697024,[],0,0,False,True,139,Parti radical de gauche
39784,201188737919623168,2012-05-12 07:55:07,07:55:07,Saturday,May,stephane_sta,Stéphane Saint-André,Delannoy et Gaquere candidats dissidents. Quelle irresponsabilité !,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/201188737919623168,[],0,0,True,True,67,Parti radical de gauche
39785,201188549045923841,2012-05-12 07:54:22,07:54:22,Saturday,May,stephane_sta,Stéphane Saint-André,Bonne réunion hier soir. L accueil du porte a porte est chaleureux,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/201188549045923841,[],0,0,False,True,66,Parti radical de gauche
39833,197806169526501376,2012-05-02 23:54:00,23:54:00,Wednesday,May,stephane_sta,Stéphane Saint-André,Oui ce sera un grand président,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/197806169526501376,[],0,0,False,True,30,Parti radical de gauche
39841,197791855948206080,2012-05-02 22:57:07,22:57:07,Wednesday,May,stephane_sta,Stéphane Saint-André,FH excellent ! Serein et correct face aux mensonges et aux insultes. Sarko perd pied,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/197791855948206080,[],0,0,True,True,84,Parti radical de gauche
39842,197791435322425344,2012-05-02 22:55:27,22:55:27,Wednesday,May,stephane_sta,Stéphane Saint-André,Sarko tique,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/197791435322425344,[],0,0,False,True,11,Parti radical de gauche
39857,197780544291999744,2012-05-02 22:12:11,22:12:11,Wednesday,May,stephane_sta,Stéphane Saint-André,FH donne des leçons d économie a Sarko qui s enfonce,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/197780544291999744,[],0,0,False,True,52,Parti radical de gauche
39861,197779405236482049,2012-05-02 22:07:39,22:07:39,Wednesday,May,stephane_sta,Stéphane Saint-André,Bravo pour les retraites. FH un candidat qui assume et assure,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/197779405236482049,[],0,0,False,True,61,Parti radical de gauche
39862,197778732444958720,2012-05-02 22:04:59,22:04:59,Wednesday,May,stephane_sta,Stéphane Saint-André,Sarko pas a l aise sur les cadeaux fiscaux. Le président des riches est nerveux !,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/197778732444958720,[],0,0,True,True,81,Parti radical de gauche
39863,197778185415438336,2012-05-02 22:02:48,22:02:48,Wednesday,May,stephane_sta,Stéphane Saint-André,La bête est blessée,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/197778185415438336,[],0,0,False,True,19,Parti radical de gauche
39885,197318490607190016,2012-05-01 15:36:08,15:36:08,Tuesday,May,stephane_sta,Stéphane Saint-André,Le public du Trocadéro ressemble a celui du grand prix de l arc de triomphe. La comparaison s arrête la car le triomphe sera a gauche,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/197318490607190016,[],0,0,False,True,133,Parti radical de gauche
39886,197317471219355648,2012-05-01 15:32:05,15:32:05,Tuesday,May,stephane_sta,Stéphane Saint-André,Discours édifiant de Sarko. Populiste a souhait et menteur éhonté,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/197317471219355648,[],0,0,False,True,65,Parti radical de gauche
39888,197186332307628032,2012-05-01 06:50:59,06:50:59,Tuesday,May,stephane_sta,Stéphane Saint-André,Et la vraie défaite pour Sarko. Nous continuons a y oeuvrer. Hier 3 heures de porte a porte a Bethune dans le quartier du Mont Liebaut,fr,[],[],1,0,0,[],[],https://twitter.com/stephane_sta/status/197186332307628032,[],0,0,False,True,134,Parti radical de gauche
39889,197182234703298560,2012-05-01 06:34:42,06:34:42,Tuesday,May,stephane_sta,Stéphane Saint-André,Aujourd hui c est la vraie journée du travail. Dimanche c est la vraie victoire,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/197182234703298560,[],0,0,False,True,79,Parti radical de gauche
39893,196938140504698880,2012-04-30 14:24:46,14:24:46,Monday,April,stephane_sta,Stéphane Saint-André,ENCORE QUELQUES JOURS POUR LA VICTOIRE  http://t.co/tBXHSLYj,fr,[],['http://0z.fr/H_Lwg'],0,0,0,[],[],https://twitter.com/stephane_sta/status/196938140504698880,[],0,0,False,True,60,Parti radical de gauche
39926,195981927445037056,2012-04-27 23:05:07,23:05:07,Friday,April,stephane_sta,Stéphane Saint-André,Porte a Porte a Laventie,es,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/195981927445037056,[],0,0,False,True,24,Parti radical de gauche
39950,195247746024869889,2012-04-25 22:27:44,22:27:44,Wednesday,April,stephane_sta,Stéphane Saint-André, http://t.co/y1ZPb5fH,zxx,[],['http://4sq.com/JaStZB'],0,0,0,[],[],https://twitter.com/stephane_sta/status/195247746024869889,[],0,0,False,True,21,Parti radical de gauche
39969,194368825452539904,2012-04-23 12:15:13,12:15:13,Monday,April,stephane_sta,Stéphane Saint-André,Bon résultat de Hollande a Bethune. 1ère position mieux que moyennes nationale et départementale. Mieux qu en 2007. En avant !,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/194368825452539904,[],0,0,True,True,126,Parti radical de gauche
39980,193578721716867072,2012-04-21 07:55:38,07:55:38,Saturday,April,stephane_sta,Stéphane Saint-André, http://t.co/y1ZPb5fH,zxx,[],['http://4sq.com/JaStZB'],0,0,0,[],[],https://twitter.com/stephane_sta/status/193578721716867072,[],0,0,False,True,21,Parti radical de gauche
39981,193578207629410307,2012-04-21 07:53:35,07:53:35,Saturday,April,stephane_sta,Stéphane Saint-André,L'inauguration est faite en compagnie de mon ami Jean Luc Romero courageux combattant de beaucoup d injustices.,fr,[],[],0,1,0,[],[],https://twitter.com/stephane_sta/status/193578207629410307,[],0,0,False,True,111,Parti radical de gauche
39982,193577709241253888,2012-04-21 07:51:37,07:51:37,Saturday,April,stephane_sta,Stéphane Saint-André,Semaine riche en manifestations. Hier a Bethune expo proposée par l association élus locaux contre le sida.,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/193577709241253888,[],0,0,False,True,107,Parti radical de gauche
39991,192363164720050177,2012-04-17 23:25:28,23:25:28,Tuesday,April,stephane_sta,Stéphane Saint-André,Bien arrives au meeting  http://t.co/rzk2hFG3,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/192363164720050177,[],0,0,False,True,45,Parti radical de gauche
39993,192257692646121473,2012-04-17 16:26:21,16:26:21,Tuesday,April,stephane_sta,Stéphane Saint-André,Départ avec le bus Prg de Bethune pour le meeting de Francois Hollande a Lille. Encore 5 jours pour convaincre  http://t.co/ZME8eYY8,fr,[],[],0,1,0,[],[],https://twitter.com/stephane_sta/status/192257692646121473,[],0,0,False,True,132,Parti radical de gauche
39997,191929124078628866,2012-04-16 18:40:43,18:40:43,Monday,April,stephane_sta,Stéphane Saint-André,Porte a porte pour Francois Hollande a Bethune,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/191929124078628866,[],0,0,False,True,46,Parti radical de gauche
40000,191590601379151872,2012-04-15 20:15:33,20:15:33,Sunday,April,stephane_sta,Stéphane Saint-André,100 000 personnes venues écouter Hollande. Encore sept jours de mobilisation pour la victoire,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/191590601379151872,[],0,0,False,True,93,Parti radical de gauche
40001,191450861652807680,2012-04-15 11:00:17,11:00:17,Sunday,April,stephane_sta,Stéphane Saint-André,Remise de gerbe au monument aux morts avec nos amis anglais,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/191450861652807680,[],0,0,False,True,59,Parti radical de gauche
40002,191169468548911105,2012-04-14 16:22:07,16:22:07,Saturday,April,stephane_sta,Stéphane Saint-André,Passage a ma permanence. Encore qq jours pour la victoire !,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/191169468548911105,[],0,0,True,True,59,Parti radical de gauche
40003,191169305679888384,2012-04-14 16:21:28,16:21:28,Saturday,April,stephane_sta,Stéphane Saint-André,"Ce matin marche aux puces a Bethune, forum des associations féminines, salon des métiers d art a Hinges, football a Annezin,",fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/191169305679888384,[],0,0,False,True,124,Parti radical de gauche
40007,190860977644908544,2012-04-13 19:56:17,19:56:17,Friday,April,stephane_sta,Stéphane Saint-André,Réception a l hôtel de ville de nos amis anglais dans le cadre du 40eme anniversaire du jumelage entre Hastings et Bethune,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/190860977644908544,[],0,0,False,True,122,Parti radical de gauche
40013,190670096685993984,2012-04-13 07:17:48,07:17:48,Friday,April,stephane_sta,Stéphane Saint-André,Hier soir conseil municipal long a Bethune. L opposition comme a son habitude refait l histoire,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/190670096685993984,[],0,0,False,True,95,Parti radical de gauche
40035,189312038068162561,2012-04-09 13:21:21,13:21:21,Monday,April,stephane_sta,Stéphane Saint-André,Concours des Archers bethunois,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/189312038068162561,[],0,0,False,True,30,Parti radical de gauche
40036,189297875472228352,2012-04-09 12:25:05,12:25:05,Monday,April,stephane_sta,Stéphane Saint-André,Fête de la salade a Saint Floris,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/189297875472228352,[],0,0,False,True,32,Parti radical de gauche
40057,188566510967595008,2012-04-07 11:58:54,11:58:54,Saturday,April,stephane_sta,Stéphane Saint-André,Chasse a l œuf résidence Breynart,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/188566510967595008,[],0,0,False,True,33,Parti radical de gauche
40058,188566385499176961,2012-04-07 11:58:24,11:58:24,Saturday,April,stephane_sta,Stéphane Saint-André,Grand nettoyage de la gare d eau a Bethune et activité sportive  http://t.co/Y6FKSguC,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/188566385499176961,[],0,0,False,True,85,Parti radical de gauche
40145,186858939634290688,2012-04-02 18:53:37,18:53:37,Monday,April,stephane_sta,Stéphane Saint-André,Réunion des vice présidents du Sivom,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/186858939634290688,[],0,0,False,True,36,Parti radical de gauche
40153,186459592367153153,2012-04-01 16:26:46,16:26:46,Sunday,April,stephane_sta,Stéphane Saint-André,Carnaval de Bethune. Des milliers de personnes !  http://t.co/BqTX9ISd,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/186459592367153153,[],0,0,True,True,70,Parti radical de gauche
40154,186393232152862720,2012-04-01 12:03:04,12:03:04,Sunday,April,stephane_sta,Stéphane Saint-André,Fête des écoles a Sailly sur la Lys avec ma suppléante,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/186393232152862720,[],0,0,False,True,54,Parti radical de gauche
40155,186390480735584256,2012-04-01 11:52:08,11:52:08,Sunday,April,stephane_sta,Stéphane Saint-André,Assemblee générale des anciens du lycée Blaringhem a Bethune,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/186390480735584256,[],0,0,False,True,60,Parti radical de gauche
40156,186339342640361472,2012-04-01 08:28:55,08:28:55,Sunday,April,stephane_sta,Stéphane Saint-André, http://t.co/tqmF5BOb,zxx,[],['http://www.nordeclair.fr/Locales/Bethune/2012/04/01/attaque-a-droite-a-gauche-au-centre-sain.shtml'],0,0,0,[],[],https://twitter.com/stephane_sta/status/186339342640361472,[],0,0,False,True,21,Parti radical de gauche
40157,186339105783820288,2012-04-01 08:27:59,08:27:59,Sunday,April,stephane_sta,Stéphane Saint-André,Bel article dans la voix du nord Bethune de ce matin.,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/186339105783820288,[],0,0,False,True,53,Parti radical de gauche
40163,186162512180428801,2012-03-31 20:46:17,20:46:17,Saturday,March,stephane_sta,Stéphane Saint-André,La fête foraine bat son plein a Bethune  http://t.co/f5nzpKVg,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/186162512180428801,[],0,0,False,True,61,Parti radical de gauche
40167,186115038627639298,2012-03-31 17:37:37,17:37:37,Saturday,March,stephane_sta,Stéphane Saint-André,"Carnaval a la maison de retraite ""le clos des deux rivières""",fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/186115038627639298,[],0,0,False,True,60,Parti radical de gauche
40168,186028779280400384,2012-03-31 11:54:51,11:54:51,Saturday,March,stephane_sta,Stéphane Saint-André,Repas des aines a Annezin,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/186028779280400384,[],0,0,False,True,25,Parti radical de gauche
40169,186028680374534144,2012-03-31 11:54:28,11:54:28,Saturday,March,stephane_sta,Stéphane Saint-André,Peu de monde au marché d Annezin,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/186028680374534144,[],0,0,False,True,32,Parti radical de gauche
40170,186012118288572416,2012-03-31 10:48:39,10:48:39,Saturday,March,stephane_sta,Stéphane Saint-André,Passage a ma permanence électorale,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/186012118288572416,[],0,0,False,True,34,Parti radical de gauche
40172,186001304580145152,2012-03-31 10:05:41,10:05:41,Saturday,March,stephane_sta,Stéphane Saint-André,Il fallait lire lycée Allende,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/186001304580145152,[],0,0,False,True,29,Parti radical de gauche
40173,185998714366726144,2012-03-31 09:55:23,09:55:23,Saturday,March,stephane_sta,Stéphane Saint-André,Portes ouvertes au lycée Malraux a Bethune. Je suis déjà intervenu auprès de la Région pour ce lycée qui a besoin de travaux,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/185998714366726144,[],0,0,False,True,124,Parti radical de gauche
40176,185965507441213440,2012-03-31 07:43:26,07:43:26,Saturday,March,stephane_sta,Stéphane Saint-André,Hier soir au theatre de Bethune salle comble pour l humoriste Gaspard Proust. Humour décapant. Il ose tout. Du Desproges,fr,[],[],0,1,0,[],[],https://twitter.com/stephane_sta/status/185965507441213440,[],0,0,False,True,120,Parti radical de gauche
40186,185711752594464768,2012-03-30 14:55:06,14:55:06,Friday,March,stephane_sta,Stéphane Saint-André,Marine Le Pen retrouve les fondamentaux nauséeux de son père.,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/185711752594464768,[],0,0,False,True,61,Parti radical de gauche
40187,185647939660689408,2012-03-30 10:41:32,10:41:32,Friday,March,stephane_sta,Stéphane Saint-André,Réunion a Paris pour le projet de la Rotonde à Bethune,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/185647939660689408,[],0,0,False,True,54,Parti radical de gauche
40188,185447799586963456,2012-03-29 21:26:15,21:26:15,Thursday,March,stephane_sta,Stéphane Saint-André,Bal des forains a Bethune,en,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/185447799586963456,[],0,0,False,True,25,Parti radical de gauche
40212,185054034598703105,2012-03-28 19:21:34,19:21:34,Wednesday,March,stephane_sta,Stéphane Saint-André,Réunion du conseil communautaire de la communauté d agglomération. Au menu plan climat énergie et programme local de l habitat,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/185054034598703105,[],0,0,False,True,126,Parti radical de gauche
40213,184999124398120960,2012-03-28 15:43:23,15:43:23,Wednesday,March,stephane_sta,Stéphane Saint-André,Carnaval des enfants a Bethune,cy,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/184999124398120960,[],0,0,False,True,30,Parti radical de gauche
40214,184998806763474945,2012-03-28 15:42:07,15:42:07,Wednesday,March,stephane_sta,Stéphane Saint-André,BEAU MEETING A BOULOGNE SUR MER  http://t.co/16LobVqY,fr,[],['http://0z.fr/xBYF7'],0,0,0,[],[],https://twitter.com/stephane_sta/status/184998806763474945,[],0,0,False,True,53,Parti radical de gauche
40215,184755142460055552,2012-03-27 23:33:53,23:33:53,Tuesday,March,stephane_sta,Stéphane Saint-André,Ouverture de mon blog  http://t.co/ylFETo7W,fr,[],['http://www.saintandre2012.com'],0,0,0,[],[],https://twitter.com/stephane_sta/status/184755142460055552,[],0,0,False,True,43,Parti radical de gauche
40218,184664539986542592,2012-03-27 17:33:52,17:33:52,Tuesday,March,stephane_sta,Stéphane Saint-André,Le meeting de Francois Hollande va bientôt commencer  à Boulogne sur Mer  http://t.co/5pl2YFwG,fr,[],[],0,1,0,[],[],https://twitter.com/stephane_sta/status/184664539986542592,[],0,0,False,True,94,Parti radical de gauche
40223,184329963284078592,2012-03-26 19:24:22,19:24:22,Monday,March,stephane_sta,Stéphane Saint-André,Réunion du comité syndical du sivom du Béthunois,fr,[],[],0,1,0,[],[],https://twitter.com/stephane_sta/status/184329963284078592,[],0,0,False,True,48,Parti radical de gauche
40224,184307323714547712,2012-03-26 17:54:24,17:54:24,Monday,March,stephane_sta,Stéphane Saint-André,Ouverture de mon blog Http:/www.saintandre@Yahoo.fr,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/184307323714547712,[],0,1,False,True,51,Parti radical de gauche
40225,184294078417088512,2012-03-26 17:01:46,17:01:46,Monday,March,stephane_sta,Stéphane Saint-André,Présentation officielle de l étape Dunkerque Béthune des 4 jours de Dunkerque en mairie,fr,[],[],0,1,0,[],[],https://twitter.com/stephane_sta/status/184294078417088512,[],0,0,False,True,87,Parti radical de gauche
40229,184207973072125952,2012-03-26 11:19:38,11:19:38,Monday,March,stephane_sta,Stéphane Saint-André,Militantisme sur le marché de Bethune.  http://t.co/YSdAKcLI,fr,[],[],0,1,1,[],[],https://twitter.com/stephane_sta/status/184207973072125952,[],0,0,False,True,60,Parti radical de gauche
40230,184207869967745025,2012-03-26 11:19:14,11:19:14,Monday,March,stephane_sta,Stéphane Saint-André,La fête foraine bat son plein a Bethune  http://t.co/nqpWX40Y,fr,[],[],0,1,0,[],[],https://twitter.com/stephane_sta/status/184207869967745025,[],0,0,False,True,61,Parti radical de gauche
40241,183929139991023617,2012-03-25 16:51:39,16:51:39,Sunday,March,stephane_sta,Stéphane Saint-André,Bethune hazebrouck pour l instant match nul  http://t.co/c43Zl9K1,fr,[],[],0,1,1,[],[],https://twitter.com/stephane_sta/status/183929139991023617,[],0,0,False,True,65,Parti radical de gauche
40244,183849477961031680,2012-03-25 11:35:05,11:35:05,Sunday,March,stephane_sta,Stéphane Saint-André,Repas des anciens à Saint-Floris,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/183849477961031680,[],0,0,False,True,32,Parti radical de gauche
40247,183834404513263616,2012-03-25 10:35:12,10:35:12,Sunday,March,stephane_sta,Stéphane Saint-André,AG des apiculteurs du Béthunois,fr,[],[],0,1,0,[],[],https://twitter.com/stephane_sta/status/183834404513263616,[],0,0,False,True,31,Parti radical de gauche
40252,183599067396440064,2012-03-24 18:00:03,18:00:03,Saturday,March,stephane_sta,Stéphane Saint-André,Fête de clôture semaine de l internet  Bethune ville internet 3@ Lancement du réseau social  http://t.co/KMBmHEsM,fr,[],['http://xn--ma-rsidence-ebb.fr/Bethune'],0,1,0,[],[],https://twitter.com/stephane_sta/status/183599067396440064,[],0,1,False,True,113,Parti radical de gauche
40256,183528473556553730,2012-03-24 13:19:32,13:19:32,Saturday,March,stephane_sta,Stéphane Saint-André,Avec plaisir,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/183528473556553730,[],0,0,False,True,12,Parti radical de gauche
40257,183528377381171202,2012-03-24 13:19:09,13:19:09,Saturday,March,stephane_sta,Stéphane Saint-André,@PhilippeVASSEUR @andrsaint,qam,"[{'screen_name': 'philippevasseur', 'name': 'philippe vasseur', 'id': '35694997'}, {'screen_name': 'andrsaint', 'name': 'laauriee saint-andr?', 'id': '1489714131397746693'}]",[],0,0,0,[],[],https://twitter.com/stephane_sta/status/183528377381171202,[],0,2,False,True,27,Parti radical de gauche
40258,183495404422316033,2012-03-24 11:08:08,11:08:08,Saturday,March,stephane_sta,Stéphane Saint-André,Inauguration de la base de camping cars de Richebourg,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/183495404422316033,[],0,0,False,True,53,Parti radical de gauche
40259,183479074709192704,2012-03-24 10:03:14,10:03:14,Saturday,March,stephane_sta,Stéphane Saint-André,Assemblee générale du comite d entente des anciens combattants de Bethune,fr,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/183479074709192704,[],0,0,False,True,73,Parti radical de gauche
40260,183446440096432128,2012-03-24 07:53:34,07:53:34,Saturday,March,stephane_sta,Stéphane Saint-André,@twitter_fr,qam,[],[],0,0,0,[],[],https://twitter.com/stephane_sta/status/183446440096432128,[],0,1,False,True,11,Parti radical de gauche
43177,201926149381693440,2012-05-14 08:45:20,08:45:20,Monday,May,alaintourret,Alain Tourret,"Il ne suffit pas d'être vigilant, il faut agir ! #GDE #savoirpartir",fr,[],[],0,0,0,"['gde', 'savoirpartir']",[],https://twitter.com/AlainTourret/status/201926149381693440,[],2,0,True,True,67,Parti radical de gauche
43760,184970666859167745,2012-03-28 13:50:18,13:50:18,Wednesday,March,alaintourret,Alain Tourret,Nouvel article sur mon blog :  http://t.co/E1rdhxoE,fr,[],['http://alaintourret.blogspirit.com/archive/2012/03/28/derives.html'],1,0,0,[],[],https://twitter.com/AlainTourret/status/184970666859167745,[],0,0,False,True,51,Parti radical de gauche
